	video_id	title	channel_title	category_id	category	publish_time	tags	views	likes	dislikes	comment_count	description
1197	t_zBUR6L2Vk	♥버드리♥ 6월17일 어마어마한 관객속 쏟아지는 팁팁팁~! 경산이 이렇게 물이 좋을줄이야^^ 낮공연시작 경산자인단오제	이룸 LNBStyle	22	People & Blogs	2018-06-17T09:13:07.000Z	버드리|버드리품바|버드리공연|버드리품바공연|버드리2018경산자인단오제공연|버드리2018경산자인단오제공연2018|버드리2018경산자인단오제공연20180617|버드리2018경산자인단오제공연2018년6월17일|버드리경산자인단오제공연2018|버드리경산자인단오제공연|버드리경산자인단오제공연20180617	143404	543	112	30	"♥ 2018 경산자인 단오제 ♥
▶ 경북 경산시 자인면 계정숲일원에서 2018 경산자인 단오제가 열립니다.
▶ 경산자인 단오제 축제 공연장에서 6월17일 낮에 공연한 영상입니다.
▶ 많은 경산시민, 관광객, 팬카패회원들이 모인가운데 공연하였습니다

♥ 버드리아카데미 서울어린이대공원분원3점 가입안내 ♥
▶ 화요일~토요일까지 수업하며  취미반/ 저녁반/ 토요반 등 3반으로 운영됩니다(일요일 휴뮤)
  ■ 취미반수업: 월요일-금요일 / 시간- 오전11시 ~오후5시까지
  ■ 저녁반수업: 화요일과 목요일만 운영 / 시간-오후5시~오후9시까지
  ■ 토요반수업: 매주 토요일만운영 / 오전11시~오후5시까지
▶ 버드리아카데미 서울어린이대공원분원장: 최미숙: 010-4023-0109

♥ 버드리아카데미 울산분원2점 가입안내 ♥
▶ 화요일~목요일까지 수업하며 * 주간반은 오전10시30분,오후1시 * 야간반은 오후7시 입니다
▶ 버드리아카데미 울산분원장: 전주현: 010-9377-5834, 052-288-5836

♥ 버드리아카데미 성남 분원1점 가입안내 ♥
▶ 월요일~금요일까지 수업하며 * 주간반은 오전11시~오후5시까지 * 야간반은 오후7시~9시까지 입니다
▶ 버드리아카데미 성남분원장: 노근영: 010-4655-8812 / 분원실장: 문순호

♥ 버드리아카데미 광명시 본원 가입안내 ♥
▶ 버드리아카데미 본원원장: 010-7771-9373, 02-897-2005

♥ 버드리 팬카페 가입안내 ♥
 1. 품바사랑 버드리 다음펜카페: http://cafe.daum.net/arang4435 에 직접 가입합니다
 2. 팬카페 올리브총무 : 010-3592-7231 에게 전화하여 가입안내 받아 가입하는 방법입니다"
1198	w4pfe65rhnw	잘생긴 남사친이랑 있으면 여자도 기분 나쁘다?!	이설 Leeseol	22	People & Blogs	2018-09-12T10:01:05.000Z	이설|여캠|섹시|여자|엽기|먹방|합방|탐방|댄스방송|노래방송|게임방송|야외방송|야방|헌팅방송|연애|반응|아프리카tv|급식왕|흔한남매|1등 미디어|허팝|테스터훈|혜서니|진아|시니|나름|도로시|상황극|인호|커플|남자친구|데이트|러브|LOVE|여자친구|여사친	283656	860	60	161	"●꿀잼 영상 구독해주세요 : https://bit.ly/2ra8LLG
●좋아요 누르기! 댓글은 큰 힘이 됩니다♥.♥
-------------------------------------------------------------------
#이설 #김인호 #이설하이라이트 #직캠 #여캠 #데이트 #상황극
-------------------------------------------------------------------
- BJ이설 아프리카TV 방송국 : https://bit.ly/2KLSLrv
- 공식 페이스북 : https://www.facebook.com/LeeseolTV/
- 공식 인스타그램 : https://www.instagram.com/leeseol00/
- 하늘안과 할인링크: https://bit.ly/2KKTp9q"
1199	1GIqDNUH9wI	한반도전쟁 가능성 확실한 분석판 / 꼭 알아야할 본질 3가지 / 트럼프의 국회연설해설 / korean Oldguy	다본다TV	19	Travel & Events	2017-11-29T16:45:02.000Z	한반도 전쟁|선제타격|북폭|미국의 선제공격|트럼프 연설|드럼프 국회연설	81813	2498	89	183	앞부분 유튜브 비디오 제작과 관련된 사설이 조금 길기는 하나, 제가 만드는 영상이고 제 의견을 피력하는 자리이기에 조금 지루할수는 있겠지만  영상에 삽입을 한점 양해드립니다.
1200	gUEUR65RuuQ	[24시간 닥터헬기] 이국종, 이재명 드디어 만났다?	이재명 경기도지사	22	People & Blogs	2018-11-27T06:26:01.000Z	이재명|경기도청|경기도|이재명연설|이재명지사|경기도지사|경기도이재명|이재명경기도|경기도정|이재명경기도지사|이재명강연|도지사|정치|경기지사|이잼|이제명|이재명강의|정치강연|정치강의|정치연설|이국종|이국종교수|24시간닥터헬기|외상치료|헬리콥터|외상환자|환자|부상|소방서	163918	8958	296	2634	"중증외상환자의 이송 및 치료 환경을 개선하고자 이국종 교수님께서 사회를 향해 내셨던 목소리를 접할 때 마다 여러분은 어떤 생각이 드셨습니까?

견고한 현실의 벽 앞에서 이 교수님이 참 외롭겠다는 생각이 들었습니다. 생명을 살리는 데에 진심을 다 바치신 이 교수님의 묵직한 호소와 따끔한 질타에 경기도 차원에서 어떤 방식으로 응답하는 것이 최선일지 고민도 많았습니다.

중증외상환자에게 가장 필요한 것은 생사가 달린 초기에 신속하게 치료하는 것, 즉 골든아워 확보입니다. 국내 중증외상 사망자 중 30.5%가 '예방가능한 외상사망'으로 미국과 일본의 2배가 넘는다는 현실은 적절한 시간 내에 적절한 치료를 받도록 골든아워를 확보하는 것이 얼마나 절실한가를 보여줍니다.

대체로 중증의 외상은 위험한 노동환경에 처한 서민층에서 발생한다는 점도 너무나 안타깝습니다. 생사의 기로에서 누구나 차별 없이 의료서비스를 받을 수 있도록 공공이 더욱 적극적으로 나서야 합니다.

오늘 경기도와 경기남부권역외상센터가 중증외상환자 이송체계 구축을 위해 업무협약을 맺었습니다. 이에 따라 국내 최초로 경기도에서는 닥터헬기가 365일 24시간 운행할 예정입니다. 의료인력과 장비를 갖춘 헬기가 출동해 치료와 이송을 동시에 하는 것이죠. 24시간 닥터헬기가 골든아워를 확보해 더 많은 생명을 살려내기를 간절히 바랍니다.

도민의 생명과 안전을 지키는 것은 그 무엇보다 중요한 경기도의 책무이며 존재의 이유입니다. 경기도와 경기남부권역외상센터는 도민의 생명을 지킨다는 공통의 목표를 가진 동반자입니다. 이국종 센터장님과 맞잡은 손으로 더 튼튼한 안전망을 만들어나가겠습니다."
1201	pTslvFsx4r8	[Brother Match] Valt vs Toko , Rantaro vs Ranjiro, Phi Vs Hartz  [형제 대전]	Hbro Jun&Sun	24	Entertainment	2019-11-29T07:01:41.000Z	Jun&Sun|bey|beyblade|beyblade burst|beyblade burst god|beyblade burst chouzetsu|beyblade GT|slash valkyrie|ace dragon|bushin ashura|wizard fafnir|valt|free|delta|drum|beyblade real life|beyblade epic|jun&sun channel|준앤썬|준앤썬 채널|준엔썬 채널|준엔썬|베이|베이블레이드|베이블레이드 버스트|베이블레이드 버스트 갓|베이블레이드 버스트 초제트|베이블레이드 버스트 진검|베이블레이드 버스트 GT|슬래시 발키리|에이스 드래곤|무신 아수라|위저드 파브닐|강산|슈|프리|델타|아마네|amane|beyblade burst rise|beyblade turbo	81114	1057	78	40	강산 vs 강인, 호락 vs 호익, 파이 vs 하츠!! 형제 대결의 결과는!?
1202	72kq33v1-II	롯데리아가 오기전에 사다리를 떨어뜨려!! [ 특별한 녀석들 : 갱비스트 ] - 피카리스코 김블루	악동 김블루	20	Gaming	2017-03-10T10:30:34.000Z	갱비스트|특별한녀석들|특별한 녀석들|gangbeast|갱비스트 김블루|김블루|뽀노|냐무|신성|갱비스트 다운|갱비스트다운	180575	2058	34	232	"젤리들의 싸움! 살아남으려면 아니 롯데리아를 먹으려면! 빨리 끝내죽여버려야해!
》구독하기 링크 Click!!: http://gudok.kimblue.tv
》피카리스코 아지트!! : http://cafe.kimblue.tv
》김블루의 카카오스토리 구독하기: http://story.kimblue.tv
》김블루의 카카오톡 ID : @kimblue

★지금 구독하기와 좋아요버튼을 꾹 눌러달라구!!★

★ 피카리스코 친구들 유튜브 링크!! 필수구독! ★
》신성 - https://www.youtube.com/channel/UCAwk_dr_z35_GUkvFCzHIXQ
》뽀노 - https://www.youtube.com/channel/UC6w56y491EhVxowRo8i_A8Q
》레나 ( 편집 스탭 ) - https://www.youtube.com/channel/UCbTQvGbs9x5ERvE4ZmD47qw
》윤수 피아노 ( 매니저 ) - https://www.youtube.com/YunSuPiano
》못난이하율 ( 디자인 ) - https://www.youtube.com/channel/UCw6i1-tIc7cQIMFMIqfBXhQ
》육식토끼 ( 디자인 ) - https://www.youtube.com/channel/UCy1AUBBSZx81v9tpTBZCscQ


-------------------------------------------------------------------------------------
Welcome to KimBlue's channel, guys!
Thank you for watching my video.
All the videos in my channel are played
by me, with my friends.
I usually play GTA5, Mincraft and 
Garry mod, which will be uploaded
frequently in my channel.
Thanks for reading this intro and 
please watch my other videos, which will
be more fun!
Don't scare to be captivated my me-★
I will be back with more fun and witty 
videos!
Do not forget to ""SUBSCRIBE"" my channel
and ""LIKE"" my videos!!



음원 - JWVID , 유튜브 라이브러리, 퍽픽, NCS
Kevin MacLeod의 음원은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/...)에 따라 라이선스가 부여됩니다.
출처: https://soundcloud.com/kevin-9-1
아티스트: http://incompetech.com/

엔딩곡
Desmeon - Back From The Dead [NCS Release]
https://youtu.be/OFWT4yfPdjo
Desmeon
• http://www.youtube.com/iamdesmeon
• https://soundcloud.com/desmeon
• http://facebook.com/iamdesmeon
• http://twitter.com/iamdesmeon
email : rainblue37@naver.com"
1203	NviUOCszPaU	고양이들 근황!! 꾹냥이의 놀라운 점프력ㅋㅋㅋ (마지막주의) [ 꾹TV ]	꾹TV(Kkuk TV)	24	Entertainment	2019-09-17T10:15:00.000Z	꾹냥|꾹순|고양이|꾹고양이|근황|고양이근황|반응|랩|실험|테스트|고양이테스트|고양이실험|꿀잼|예능|개그|리뷰|레전드|재미|추천|인기동영상|캣휠|장난감|장난|TOY|toy|꾹tv|꾹|꾹이|RNrTV|꾹티비|티비|kkuktv|kkuk	363134	11382	197	1518	"반가워요! 꾹TV(KKUK TV)입니다.
꾹TV일상채널 구독하기 http://goo.gl/CFF7ro?sub_confirmation=1 
구독=재미,입담 UP! UP!!
*꾹TV 인스타그램 : //www.instagram.com/kkuktv/
*꾹TV크루 팬카페 : http://cafe.naver.com/teamkkuk

오늘은 오랜만에 꾹냥이 꾹순이의 근황 영상을 들고왔어요^^
꾹냥이 꾹순이는 건강하게 너무도 잘지내고 있어요!!
오늘 유행했던 고양이 테스트까지 한번 해봤어요~!
꾹냥이 점프력이ㄷㄷㄷㄷ
영상으로 확인해주세요^^

초대박! 1400만원 아이언맨슈트 입어보기 영상 https://youtu.be/-W5D7z9abds

사이코패스 변신 도미네이터 150만원영상! https://youtu.be/w8jIAcsK6nQ

포켓몬스터 황금딱지 한박스 뽑기!!! 영상 https://youtu.be/ojP3pcJFL

똥 몰래카메라! 꾹TV똥을 본 여직원 반응은? https://youtu.be/7DujVS6VDHI

옛날통닭먹방 https://youtu.be/9w8uXqT5hR4

킨더조이 한정판 쿵푸팬더3 편의점 싹쓸이 까기! 1탄 https://youtu.be/95NddzP4BEs

액체괴물 만들기 첫 도전기!! (우유컨셉?) 영상 https://youtu.be/6KS4jhARhYk

강력한 공기를 발사! 에어바주카 장난감! https://youtu.be/gICboPHUMAo

고퀄리티 포켓몬스터 피규어뽑기!! (매맞는 꾹이..)편 영상 https://youtu.be/6LiqiMNoZhY

레고 넥소나이츠 신제품 배틀블래스터조립!(상황극)편 영상 https://youtu.be/7Huu2oTCISE

신제품 레고 마인크래프트 '아이언골렘' 조립(상황극)편영상 https://youtu.be/40QvJXZ4pNw

구독해주시면 발전하는 모습 보여드릴께요^^
감사합니다."
1204	vTaQPUh033s	버드리 까꿍이에 마이크 넘기고  참고 참았던 눈물을... 31:38  41:13 진달래꽃  골목길 덕분에 한잔해 까꿍송 안성 죽주 대고려 문화축제 초청 야간막공연 2019.9.15	TV무우초	22	People & Blogs	2019-09-15T14:12:23.000Z	qjemfl|버드리|버들이|점팔이|까꿍이|민들레|준삼단장|춘삼이|축제|꾸러기|공연단|품바|각설이|갤럭시|S10|5G|군산항|군산항아|치맥|페스티벌|감회|문화제|깍꿍이|3D|입체|안성|대고려|문화축제|죽산|동안성|시민복지|센터|센타|추석|연휴|통풍	77567	697	78	125	버드리  까꿍이에 마이크 넘기고  참고 참았던 눈물을... 31:38  41:13 진달래꽃 골목길 덕분에 한잔해 까꿍송 안성 죽주 대고려 문화축제 초청 야간막공연 2019.9.15
1205	lUA0a6i-RPo	야자하는 학교를 교육청에 신고한 본인 썰 [ 김블루 인생 썰 ] - 악동 김블루	악동 김블루	20	Gaming	2017-09-16T10:34:18.000Z	교육청|김블루|김블루썰|김블루라디오|라디오|썰|악동김블루|야자|야간자율학습	505490	10362	88	1405	"그렇다 인생은 지르는것
》구독하기 링크 Click!!: http://gudok.kimblue.tv
》트위치 바로가기: https://www.twitch.tv/rainblue37
》김블루 팬카페!! : http://cafe.kimblue.tv

★지금 구독하기와 좋아요버튼을 꾹 눌러달라구!!★

★ 친구들 유튜브 링크!!! ★
》레나 ( 편집 스탭 ) - https://www.youtube.com/channel/UCbTQvGbs9x5ERvE4ZmD47qw
》윤수 피아노 ( 매니저 ) - https://www.youtube.com/YunSuPiano
》못난이하율 ( 디자인 ) - https://www.youtube.com/channel/UCw6i1-tIc7cQIMFMIqfBXhQ
》육식토끼 ( 디자인 ) - https://www.youtube.com/channel/UCy1AUBBSZx81v9tpTBZCscQ


-------------------------------------------------------------------------------------
Welcome to KimBlue's channel, guys!
Thank you for watching my video.
All the videos in my channel are played
by me, with my friends.
I usually play GTA5, Minecraft and 
Garry mod, which will be uploaded
frequently in my channel.
Thanks for reading this intro and 
please watch my other videos, which will
be more fun!
Don't scare to be captivated my me-★
I will be back with more fun and witty 
videos!
Do not forget to ""SUBSCRIBE"" my channel
and ""LIKE"" my videos!!



음원 - JWVID , 유튜브 라이브러리, 퍽픽, NCS
Kevin MacLeod의 음원은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/...)에 따라 라이선스가 부여됩니다.
출처: https://soundcloud.com/kevin-9-1
아티스트: http://incompetech.com/

엔딩곡
Desmeon - Back From The Dead [NCS Release]
https://youtu.be/OFWT4yfPdjo
Desmeon
• http://www.youtube.com/iamdesmeon
• https://soundcloud.com/desmeon
• http://facebook.com/iamdesmeon
• http://twitter.com/iamdesmeon
email : rainblue37@naver.com"
1206	0AIPIsUcdq8	(재업)김민영,서주원 결혼 Q&A [ENG SUB]	아옳이	22	People & Blogs	2019-09-04T10:00:00.000Z	아옳이|김민영|서주원	415992	4137	100	297	"안녕하세요 아옳이 김민영입니다

오늘은 눈물의 결혼 큐앤에이
재업로드를 가져왔어요..😂

백만뷰가 넘었던 영상인데
추천영상에서 영상을 지운다는걸
실수로 통째로 지워버려서 ㅠ_ㅠ맙소사...

그래도 어떻게 다행히
영상이 복구가 되어서 재업로드합니다❤️
재밌게봐주세요~~⛄️

#결혼큐앤에이#결혼#커플큐앤에이

구독 좋아요 부탁드려요 :)

인스타그램: @minyoung_aori"
1207	g9uezS7O3_E	2018년 1월 4일 MBC 뉴스데스크 생중계	MBCNEWS	25	News & Politics	2018-01-04T12:32:35.000Z	MBC|Newsdesk|엠비씨|뉴스데스크|박성호|손정은|허일후	40470	409	58	106	"시민에게 응답하는
시민과 소통하는
뉴스데스크"
1208	4fVkUvtTC0g	앵커브리핑 - 文의 권력이 무너진다. 다급한 민주당...총선전략 분석(191129)	펜앤드마이크TV	25	News & Politics	2019-11-30T00:00:00.000Z	펜앤드마이크|펜앤마이크|PenN|정규재tv|정규재방송|펜앤뉴스|펜앤드뉴스|penn news|뉴스|News|korea news|6시 뉴스|시사|이슈|정보|소식|정치|경제|사회|국제|세계|실시간|생방송|정규재|최대현|팬앤드뉴스|황교안|단식|자유한국당|박대출|나경원|최지영|박결|새벽당|청년화랑|김현진|통일부|이동현|김연철|인헌고|김화랑|서울시교육청|정시|교육부|수시|논술|유은혜|대법원|박근혜|특활비|국정원|하명수사|김기현|백원우|청와대|문재인|전기요금|한전|서비스업|운전자금|아파트값|이해찬|이회창|박찬주|김영란법|NLL|트럼프|김용삼|김정호|탈북선원	179742	16010	1549	489	"* 월 1만원 정기구독이면 나라를 지킵니다! *
1) 펜앤마이크 정기구독(해피나눔) 바로가기: https://www.ihappynanum.com/Nanum/complex/0BT4KW55HB
2) 일시구독 계좌: 기업은행 024-088734-01-018 (주식회사 펜앤드마이크)
     정기구독 계좌: 기업은행 024-088734-04-046 (주식회사 펜앤드마이크)
각종 후원방법 안내: http://www.pennmike.com/com/spon.html"
1209	OM0LGwKZcZM	전 세계 유저가 단, 4명인 갓겜.!! 재밌는데?? '젤리의 삶'	악동 김블루	20	Gaming	2018-10-26T10:00:02.000Z	김블루|젤리|구미즈라이프|gummy's life	1203494	14330	245	1816	"ㅋㅋㅋㅋㅋ이런 귀여운 게임도 사랑해줘!!
》구독하기 링크 Click!!: http://gudok.kimblue.tv
》트위치 바로가기: https://www.twitch.tv/rainblue37
》김블루 팬카페!! : http://cafe.kimblue.tv
》김블루 페이스북 : https://www.facebook.com/kimbluetv/
★지금 구독하기와 좋아요버튼을 꾹 눌러달라구!!★

★ 친구들 유튜브 링크!!! ★
》나무늘풍님 ( 편집 )
》레나 ( 편집 스탭 ) - https://www.youtube.com/channel/UCbTQvGbs9x5ERvE4ZmD47qw
》윤수 피아노 ( 매니저 ) - https://www.youtube.com/YunSuPiano
》못난이하율 ( 디자인 ) - https://www.youtube.com/channel/UCw6i1-tIc7cQIMFMIqfBXhQ
》육식토끼 ( 디자인 ) - https://www.youtube.com/channel/UCy1AUBBSZx81v9tpTBZCscQ
문의 & 스폰문의 & 팬아트 - rainblue37@naver.com

-------------------------------------------------------------------------------------

음원 - JWVID , 유튜브 라이브러리, 퍽픽, NCS
Kevin MacLeod의 음원은(는) Creative Commons Attribution 라이선스에 따라 라이선스가 부여됩니다.
출처: https://soundcloud.com/kevin-9-1
아티스트: http://incompetech.com/

엔딩곡
https://www.youtube.com/watch?v=q5w5VX4tAD4"
1210	QljRe99OMCU	EUNG FREESTYLE (응프리스타일) - LIVE, SIK-K, PUNCHNELLO, OWEN OVADOZ, FLOWSIK	Dream Perfect Regime	1	Film & Animation	2016-04-19T10:58:17.000Z	asian freestyle|cypher|sik-k|flowsik|punchnello|owen ovadoz|live|asian cypher|korean freestyle	38624129	559809	12266	34191	"https://soundcloud.com/dreamperfectregime/eung-freestyle-live-sik-k-punchnello-owen-ovadoz-flowsik

Business Inquries: dreamperfectregime@gmail.com

VISUALS // DPR (@dpr_official) + KRSP (@krsp_life) + Lee Han Kyul (@hanbago_) 
PROD. // GroovyRoom (@groovypark @hwimmm)
SET: @markxhj

@dprlive
@younghotyellow94
@fkuropinion
@owen5vadoz
@jayflowsik

__

A DPR PRODUCTION

__

Lyrics (가사) :

LIVE :
요즘 rapper soundin extra extra extra lame
put you in your place call that real estate
reppin south korea thats where we fuckin be 
FUCK! SIK-K you got me? 

SIK-K :
너랑 네 친구들 꿈을 나는 다 알아 여자 가슴 한 번 만져보기
아무 것도 안하면서 부럽다고 싫어하는 fuck boy들이랑은 I don't fuck with

PUNCHNELLO :
I don't fuck wit, mane
I don't fuck wit 너가 원한다면
그냥 바라봐줄수는 있지만 난 겁이나려해 눈 멀면 더 완벽할까봐 스티비같이

OWEN OVADOZ : 
1 in the 오후 still drunk as 고주망태 feeling like I'm Tony Montana 
민식이 다빈 영신이랑 나 flow 형 we so veteran 
Throw-throw-throw-throwing mmm cypher 한국인 버전 who's drilling now? Rich Chigga?
귀 열 시간 알겠지 누가 왔는지 Ovadoz, wack mc killa

LIVE : 
꼰대 덕분에 턱을괴 마치 로댕 처럼
for the record i break the fucking record 

SIK-K :
stephen curry 처럼

OWEN OVADOZ :
벌어 여태 회수 안 한 돈 마이크를 잡아 air jordan 처럼

LIVE : 
ima let you finish but, take your mic, taylor swift -
haaaaan - kanye 처럼
ive been dreaming perfect
all my shit be fumin'
touring cities in the “future""
call that ""metro boomin” 

SIK-K : 
you don't see me losin'
나는 이제 내가 잘한다는 거는 언급하지않을꺼야 굳이
네 랩 my ass, 내 뒷태가 이쁜가봐 뒤에서 나를 그냥 따라오게두지

PUNCHNELLO : 
굳이 무리를 하면서까지
남의 엉덩인 안따라가지 그게 아무리
이쁘더라도 나는 다 냄새가 난다고 보니,


OWEN OVADOZ :
Acting phony 계속 부려 오기 
그건 달라 내 고집과는 
지켜 네 소신 타령말고 초심 
내가 볼땐 너넨 다 똑같은 반응


PUNCHNELLO : 
여길 다 나홀로 지배해 
난 마치 케빈같아

SIK-K : 
다 뺏어다가 챙길꺼야 난 양아치새끼같아 brr brr

PUNCHNELLO : 
혼자 다 해먹어
마치 난 북한대통령 같아

SIK-K : 
마약 수사팀은 아녀도 약한 새끼들 잡아 전부 다 swish

//

FLOWSIK : 
아름다운 신부 married to the game you get thrown out with the bouquet
Coex 보노보노 rapper 십어먹는 모습 like I’m feasting in a buffet 
you can hide but you're see through nothing but bitches skinny dipping down in Phuket 
home of Sagat if you forgot that I’m hot then I'm coming at you like HADOUKEN  
나를따라해봐 too far for you to follow
you will never reach the kid like i never got your old letter 
shorty at the crib and she wont let up the flow be the tone setter she taking it in like a go- getter
Full course meal ima get that money in the tummy I will make room
식사는 너네가 될테니, 기대해 오성급 셰프들 요리 coming soon mmm boom"
